,0,1
1969,t1630,6.683710739572079
1970,t1632,6.18556395563862
1971,t645,5.352019423616425
1972,t1639,6.195112746017779
1973,t1638,6.567193202408065
1974,t3606,6.959154379685162
1975,t734,6.940367958726049
1976,t69,4.386181948747569
1977,t68,3.0965646029490212
1978,t198,6.111804673379859
1979,t65,3.436783496953854
1980,t197,4.593414660728445
1981,t194,4.28544296293181
1982,t195,5.380970670096395
1983,t192,5.546882225511536
1984,t60,2.89828727628402
1985,t190,6.176196524220708
1986,t191,5.065607492524297
1987,t358,4.760062322481355
1988,t359,5.854993878987506
1989,t354,5.792615551425886
1990,t355,5.918221272575086
1991,t356,4.976214320754189
1992,t357,4.632472478048547
1993,t350,6.385872871300591
1994,t351,4.928913546210107
1995,t352,6.796698200471187
1996,t353,4.614811408704626
1997,t1849,6.516021261166873
1998,t3692,6.930259840116468
1999,t3313,6.834530010989746
